split,pdb_id,kinase,state,motif_descriptor,chain,chains_in_pdb,residues,missing_internal_ids,dfg_found,hrd_found,vaik_lys_found,alphac_glu_found,valid
val,5hor,MET,inactive,dfg_in_alphac_out,A,1,247,46,True,True,True,True,True
val,8ovz,MET,inactive,inactive,A,1,286,0,True,True,True,True,True
val,7b3t,MET,inactive,dfg_in_alphac_out,A,1,261,22,True,True,True,True,True
val,6hh1,KIT,inactive,dfg_out_alphac_in,A,1,303,62,True,True,True,True,True
val,5uaf,MET,inactive,dfg_in_alphac_out,A,1,291,40,True,True,True,True,True
val,5uad,MET,inactive,dfg_in_alphac_out,A,1,291,40,True,True,True,True,True
val,8au3,MET,inactive,dfg_in_alphac_out,A,1,285,13,True,True,True,True,True
val,7y4u,MET,inactive,dfg_in_alphac_out,A,1,281,3,True,True,True,True,True
val,4gg7,MET,inactive,dfg_in_alphac_out,A,1,278,3,True,True,True,True,True
val,8ow3,MET,inactive,inactive,A,1,258,30,True,True,True,True,True
val,3r7o,MET,active,active,A,1,299,6,True,True,True,True,True
val,3cth,MET,inactive,dfg_out_alphac_in,A,1,295,14,True,True,True,True,True
val,6xva,KIT,inactive,dfg_out_alphac_in,B,1,288,67,True,True,True,True,True
val,6gqk,KIT,inactive,dfg_out_alphac_in,B,1,293,67,True,True,True,True,True
val,6gqj,KIT,inactive,dfg_out_alphac_in,A,1,298,67,True,True,True,True,True
val,7khk,KIT,active,active,A,1,291,75,True,True,True,True,True
val,6sd9,MET,inactive,dfg_out_alphac_in,A,1,265,19,True,True,True,True,True
val,8an8,MET,inactive,dfg_out_alphac_in,A,1,244,29,True,True,True,True,True
val,4knb,MET,inactive,dfg_in_alphac_out,A,1,273,8,True,True,True,True,True
val,3l8v,MET,inactive,dfg_out_alphac_in,A,1,293,14,True,True,True,True,True
val,8pqg,KIT,active,active,A,1,292,74,True,True,True,True,True
val,3ce3,MET,inactive,dfg_out_alphac_in,A,1,293,14,True,True,True,True,True
val,4gg5,MET,inactive,dfg_in_alphac_out,A,1,274,7,True,True,True,True,True
val,6sde,MET,inactive,dfg_in_alphac_out,A,1,268,11,True,True,True,True,True
val,3f82,MET,inactive,dfg_out_alphac_in,A,1,278,28,True,True,True,True,True
val,3ctj,MET,inactive,dfg_out_alphac_in,A,1,289,21,False,True,True,True,True
val,2rfn,MET,inactive,unknown,A,1,268,27,False,True,True,True,True
val,3a4p,MET,inactive,dfg_in_alphac_out,A,1,285,13,True,True,True,True,True
val,5dg5,MET,inactive,dfg_out_alphac_in,A,1,297,0,True,True,True,True,True
val,3efj,MET,inactive,unknown,A,1,276,22,False,True,True,True,True
val,3g0f,KIT,inactive,dfg_out_alphac_in,A,1,291,74,True,True,True,True,True
val,8owg,MET,inactive,inactive,A,1,244,41,True,True,True,True,True
val,8k78,MET,inactive,dfg_in_alphac_out,A,1,298,0,True,True,True,True,True
val,8gvj,MET,inactive,dfg_in_alphac_out,A,1,285,0,True,True,True,True,True
val,8au5,MET,inactive,dfg_in_alphac_out,A,1,265,15,True,True,True,True,True
val,7khj,KIT,active,active,A,1,288,78,True,True,True,True,True
val,1pkg,KIT,active,active,B,1,277,87,True,True,True,True,True
val,7zy6,KIT,inactive,dfg_out_alphac_in,A,1,293,83,True,True,True,True,True
val,8dfp,KIT,inactive,inactive,A,1,438,37,False,False,True,True,True
val,6xv9,KIT,inactive,dfg_out_alphac_in,B,1,292,68,True,True,True,True,True
val,8dfm,KIT,inactive,inactive,A,1,441,34,False,False,True,True,True
val,8dfq,KIT,inactive,inactive,A,1,438,35,False,False,True,True,True
test,5grn,PDGFRA,inactive,dfg_out_alphac_in,A,1,285,90,True,True,True,True,True
test,8pqj,PDGFRA,inactive,dfg_out_alphac_in,A,1,329,92,True,True,True,True,True
test,6a32,PDGFRA,inactive,dfg_out_alphac_in,A,1,336,84,True,True,True,True,True
test,6jol,PDGFRA,inactive,dfg_out_alphac_in,A,1,279,96,True,True,True,True,True
test,8exl,PIK3CA,active,active,A,1,892,53,True,False,True,True,True
test,8pqk,PDGFRA,inactive,dfg_out_alphac_in,A,1,322,98,True,True,True,True,True
test,7jiu,PIK3CA,active,active,A,1,900,46,True,False,True,True,True
test,5k5x,PDGFRA,inactive,dfg_out_alphac_in,A,1,345,75,True,True,True,True,True
test,6pys,PIK3CA,active,active,A,1,890,55,True,False,True,True,True
test,4jps,PIK3CA,active,active,A,1,999,61,True,False,True,True,True
test,7pg5,PIK3CA,active,active,A,1,1028,35,True,False,True,True,True
test,5dxt,PIK3CA,active,active,A,1,879,66,True,False,True,True,True
test,8sbc,PIK3CA,active,active,A,1,970,82,True,False,True,True,True
test,4waf,PIK3CA,active,active,A,1,1017,43,True,False,True,True,True
test,5ubr,PIK3CA,active,active,A,1,887,57,True,False,True,True,True
test,7tz7,PIK3CA,active,active,A,1,988,63,True,False,True,True,True
test,8dcp,PIK3CA,active,active,A,1,1005,29,True,False,True,True,True
test,8bfu,PIK3CA,active,active,A,1,880,60,True,False,True,True,True
test,7k6m,PIK3CA,active,active,A,1,878,61,True,False,True,True,True
test,8exo,PIK3CA,active,active,A,1,900,45,True,False,True,True,True
test,8exv,PIK3CA,active,active,A,1,895,50,True,False,True,True,True
test,7pg6,PIK3CA,active,active,A,1,1026,37,True,False,True,True,True
test,5fi4,PIK3CA,active,active,A,1,1009,52,True,False,True,True,True
test,5uk8,PIK3CA,active,active,A,1,1008,48,True,False,True,True,True
test,8pqh,PDGFRA,active,active,A,1,321,96,True,True,True,True,True
test,6gvf,PIK3CA,active,active,A,1,910,35,True,False,True,True,True
test,4l23,PIK3CA,active,active,A,1,1014,38,True,False,True,True,True
test,8tsa,PIK3CA,active,active,A,1,1005,44,True,False,True,True,True
test,5xgi,PIK3CA,active,active,A,1,1013,39,True,False,True,True,True
test,8bfv,PIK3CA,active,active,A,1,895,46,True,False,True,True,True
test,8ow2,PIK3CA,active,active,A,1,895,46,True,False,True,True,True
test,4l1b,PIK3CA,active,active,A,1,994,57,True,False,True,True,True
test,8pqi,PDGFRA,active,active,A,1,299,104,True,True,True,True,True
test,6joj,PDGFRA,inactive,dfg_out_alphac_in,A,1,338,82,True,True,True,True,True
test,8v8v,PIK3CA,active,active,A,1,1012,36,True,False,True,True,True
test,8gud,PIK3CA,active,active,A,1,835,109,True,False,True,True,True
test,4zop,PIK3CA,active,active,A,1,1000,60,True,False,True,True,True
test,4tuu,PIK3CA,active,active,A,1,879,61,True,False,True,True,True
test,8twy,PIK3CA,active,active,A,1,853,86,True,False,True,True,True
test,8exu,PIK3CA,active,active,A,1,898,47,True,False,True,True,True
test,7r9v,PIK3CA,active,active,A,1,855,84,True,False,True,True,True
test,8w9a,PIK3CA,active,active,A,1,969,63,True,False,True,True,True
test,8tsd,PIK3CA,active,active,A,1,1005,40,True,False,True,True,True
test,8ts7,PIK3CA,active,active,A,1,997,44,True,False,True,True,True
test,8ts8,PIK3CA,active,active,A,1,992,45,True,False,True,True,True
test,8gub,PIK3CA,active,active,A,1,977,55,True,False,True,True,True
test,7k6o,PIK3CA,active,active,A,1,852,85,True,False,True,True,True
test,6gvh,PIK3CA,active,active,A,1,913,32,True,False,True,True,True
test,7k6n,PIK3CA,active,active,A,1,875,62,True,False,True,True,True
test,8gua,PIK3CA,active,active,A,1,855,89,True,False,True,True,True
test,7myn,PIK3CA,inactive,dfg_out_alphac_in,A,1,977,67,True,False,True,True,True
test,8dcx,PIK3CA,active,active,A,1,930,101,True,False,True,True,True
test,4l2y,PIK3CA,active,active,A,1,991,55,True,False,True,True,True
test,3hhm,PIK3CA,active,active,A,1,1032,58,True,False,True,True,True
test,5ukj,PIK3CA,active,active,A,1,1009,43,True,False,True,True,True
test,8am0,PIK3CA,active,active,A,1,1031,30,True,False,True,True,True
test,8ts9,PIK3CA,active,active,A,1,1004,41,True,False,True,True,True
test,3zim,PIK3CA,active,active,A,1,886,54,True,False,True,True,True
test,4tv3,PIK3CA,active,active,A,1,879,61,True,False,True,True,True
test,7r9y,PIK3CA,active,active,A,1,853,86,True,False,True,True,True
test,4ykn,PIK3CA,active,active,A,1,1205,517,True,False,True,True,True
test,6gvi,PIK3CA,active,active,A,1,910,35,True,False,True,True,True
test,7k71,PIK3CA,active,active,A,1,843,93,True,False,True,True,True
test,7mlk,PIK3CA,active,active,A,1,888,52,True,False,True,True,True
test,7myo,PIK3CA,active,unknown,B,1,286,0,False,True,True,True,True
test,8tgd,PIK3CA,active,active,A,1,1027,35,True,False,True,True,True
test,8v8u,PIK3CA,active,active,A,1,1054,14,True,False,True,True,True
test,4ovu,PIK3CA,active,active,A,1,1044,37,True,False,True,True,True
test,5xgj,PIK3CA,active,active,A,1,980,68,True,False,True,True,True
test,5xgh,PIK3CA,active,active,A,1,993,55,True,False,True,True,True
test,6gvg,PIK3CA,active,active,A,1,910,35,True,False,True,True,True
test,5ul1,PIK3CA,active,active,A,1,1000,52,True,False,True,True,True
test,8w9b,PIK3CA,active,active,A,1,966,64,True,False,True,True,True
test,5dxh,PIK3CA,active,active,D,1,981,80,True,False,True,True,True
test,5itd,PIK3CA,active,active,A,1,995,63,True,False,True,True,True
test,2rd0,PIK3CA,active,active,A,1,997,81,True,False,True,True,True
test,8ilr,PIK3CA,active,active,A,1,977,67,True,False,True,True,True
test,6joi,PDGFRA,inactive,dfg_in_alphac_out,A,1,296,109,True,True,True,True,True
test,8dd4,PIK3CA,active,active,A,1,981,60,True,False,True,True,True
test,8sbj,PIK3CA,active,active,A,1,986,67,True,False,True,True,True
test,8ils,PIK3CA,active,active,A,1,977,67,True,False,True,True,True
test,5swg,PIK3CA,active,active,A,1,1041,38,True,False,True,True,True
test,8tdu,PIK3CA,active,active,A,1,1021,39,True,False,True,True,True
test,8tu6,PIK3CA,active,active,A,1,981,51,True,False,True,True,True
test,6oac,PIK3CA,active,active,A,1,847,93,True,False,True,True,True
test,8ilv,PIK3CA,inactive,dfg_out_alphac_in,A,1,971,73,True,False,True,True,True
test,8v8i,PIK3CA,active,active,A,1,990,68,True,False,True,True,True
test,5sxb,PIK3CA,active,active,A,1,1056,27,True,False,True,True,True
test,5sw8,PIK3CA,active,active,A,1,1030,50,True,False,True,True,True
test,3hiz,PIK3CA,active,active,A,1,1024,66,True,False,True,True,True
test,5swr,PIK3CA,active,active,A,1,1051,28,True,False,True,True,True
test,6nct,PIK3CA,inactive,dfg_out_alphac_in,A,1,1039,45,True,False,True,True,True
test,8v8j,PIK3CA,active,active,A,1,1017,46,True,False,True,True,True
test,5sxa,PIK3CA,active,active,A,1,1049,36,True,False,True,True,True
test,8dd8,PIK3CA,active,active,A,1,1011,35,True,False,True,True,True
test,5sxi,PIK3CA,active,active,A,1,1040,43,True,False,True,True,True
test,5swp,PIK3CA,active,active,A,1,1058,23,True,False,True,True,True
test,5sxj,PIK3CA,active,active,A,1,1039,39,True,False,True,True,True
test,5sxf,PIK3CA,active,active,A,1,1023,55,True,False,True,True,True
test,5sx8,PIK3CA,active,active,A,1,1052,29,True,False,True,True,True
test,5swt,PIK3CA,active,active,A,1,1057,25,True,False,True,True,True
test,5sxd,PIK3CA,active,active,A,1,1049,32,True,False,True,True,True
test,4ovv,PIK3CA,active,active,A,1,1042,40,True,False,True,True,True
test,5swo,PIK3CA,active,active,A,1,1050,29,True,False,True,True,True
test,5sxe,PIK3CA,inactive,dfg_out_alphac_in,A,1,1046,35,True,False,True,True,True
test,5sx9,PIK3CA,active,active,A,1,1044,36,True,False,True,True,True
test,8tsb,PIK3CA,active,active,A,1,999,44,True,False,True,True,True
test,5sxc,PIK3CA,active,active,A,1,1038,41,True,False,True,True,True
test,5sxk,PIK3CA,active,active,A,1,1053,26,True,False,True,True,True
test,8v8h,PIK3CA,active,active,A,1,1020,43,True,False,True,True,True
test,8tsc,PIK3CA,active,active,A,1,1008,38,True,False,True,True,True
test,6jok,PDGFRA,inactive,dfg_out_alphac_in,A,1,338,80,True,True,True,True,True
