structure_id,pdb_id,kinase_name,kinase_family,kinase_group,species,conformational_state,dfg_state,alphac_state,ligand_present,resolution,filepath,active_expected_from_DFG_alphaC,contradiction_active_DFG_out,contradiction_active_alphaC_out,inactive_DFG_in,inactive_alphaC_in,state_disagrees_with_joint_motif_rule
11059,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11060,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11061,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11062,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11063,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11064,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11065,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11066,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11067,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11068,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11069,6duk,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6duk.pdb,False,False,False,True,False,False
11070,5zto,EGFR,EGFR,TK,Human,active,in,in,1,2.65,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/5zto.pdb,True,False,False,False,False,False
11729,6s89,EGFR,EGFR,TK,Human,active,in,in,1,2.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s89.pdb,True,False,False,False,False,False
11728,6s8a,EGFR,EGFR,TK,Human,active,in,in,1,2.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s8a.pdb,True,False,False,False,False,False
11803,6s9d,EGFR,EGFR,TK,Human,active,in,in,1,2.67,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s9d.pdb,True,False,False,False,False,False
11804,6s9c,EGFR,EGFR,TK,Human,active,in,in,1,2.73,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s9c.pdb,True,False,False,False,False,False
11805,6s9b,EGFR,EGFR,TK,Human,active,in,in,1,3.25,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s9b.pdb,True,False,False,False,False,False
11806,6s9c,EGFR,EGFR,TK,Human,active,in,in,1,2.73,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6s9c.pdb,True,False,False,False,False,False
11845,6jz0,EGFR,EGFR,TK,Human,active,in,in,1,2.86,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jz0.pdb,True,False,False,False,False,False
11884,6p1d,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1d.pdb,False,False,False,True,False,False
11867,6p8q,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8q.pdb,False,False,False,True,False,False
11868,6p1d,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1d.pdb,False,False,False,True,False,False
11885,6p1d,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1d.pdb,False,False,False,True,False,False
11886,6p1l,EGFR,EGFR,TK,Human,inactive,in,out,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1l.pdb,False,False,False,True,False,False
11869,6p1d,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1d.pdb,False,False,False,True,False,False
11870,6p1l,EGFR,EGFR,TK,Human,inactive,in,out,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1l.pdb,False,False,False,True,False,False
11871,6p8q,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8q.pdb,False,False,False,True,False,False
11872,6p1d,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1d.pdb,False,False,False,True,False,False
11873,6p1d,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1d.pdb,False,False,False,True,False,False
11874,6p8q,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8q.pdb,False,False,False,True,False,False
11875,6p8q,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8q.pdb,False,False,False,True,False,False
11876,6p1l,EGFR,EGFR,TK,Human,inactive,in,out,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1l.pdb,False,False,False,True,False,False
11877,6p8q,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8q.pdb,False,False,False,True,False,False
11878,6p1l,EGFR,EGFR,TK,Human,inactive,in,out,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1l.pdb,False,False,False,True,False,False
11879,6p8q,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8q.pdb,False,False,False,True,False,False
11880,6p1d,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1d.pdb,False,False,False,True,False,False
11881,6p8q,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8q.pdb,False,False,False,True,False,False
11882,6p8q,EGFR,EGFR,TK,Human,inactive,in,out,1,1.9,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p8q.pdb,False,False,False,True,False,False
11883,6p1d,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6p1d.pdb,False,False,False,True,False,False
12157,6jrx,EGFR,EGFR,TK,Human,active,in,in,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jrx.pdb,True,False,False,False,False,False
12158,6jrj,EGFR,EGFR,TK,Human,active,in,in,1,2.94,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jrj.pdb,True,False,False,False,False,False
12159,6jrk,EGFR,EGFR,TK,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jrk.pdb,True,False,False,False,False,False
12184,6v66,EGFR,EGFR,TK,Human,inactive,in,out,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v66.pdb,False,False,False,True,False,False
12197,6v5n,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5n.pdb,False,False,False,True,False,False
12222,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12185,6v5n,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5n.pdb,False,False,False,True,False,False
12208,6v66,EGFR,EGFR,TK,Human,inactive,in,out,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v66.pdb,False,False,False,True,False,False
12198,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12186,6v5p,EGFR,EGFR,TK,Human,inactive,in,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5p.pdb,False,False,False,True,False,False
12168,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12216,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12169,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12187,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12170,6v5n,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5n.pdb,False,False,False,True,False,False
12199,6v5n,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5n.pdb,False,False,False,True,False,False
12188,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12171,6vhn,EGFR,EGFR,TK,Human,active,in,in,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6vhn.pdb,True,False,False,False,False,False
12209,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12172,6v5p,EGFR,EGFR,TK,Human,inactive,in,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5p.pdb,False,False,False,True,False,False
12173,6jwl,EGFR,EGFR,TK,Human,active,in,in,1,2.55,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jwl.pdb,True,False,False,False,False,False
12200,6v5p,EGFR,EGFR,TK,Human,inactive,in,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5p.pdb,False,False,False,True,False,False
12189,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12174,6v5p,EGFR,EGFR,TK,Human,inactive,in,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5p.pdb,False,False,False,True,False,False
12175,6jx0,EGFR,EGFR,TK,Human,active,in,in,1,2.53,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jx0.pdb,True,False,False,False,False,False
12176,6jx4,EGFR,EGFR,TK,Human,active,in,in,1,2.53,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jx4.pdb,True,False,False,False,False,False
12227,6v5n,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5n.pdb,False,False,False,True,False,False
12177,6v66,EGFR,EGFR,TK,Human,inactive,in,out,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v66.pdb,False,False,False,True,False,False
12190,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12217,6v66,EGFR,EGFR,TK,Human,inactive,in,out,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v66.pdb,False,False,False,True,False,False
12178,6v66,EGFR,EGFR,TK,Human,inactive,in,out,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v66.pdb,False,False,False,True,False,False
12201,6v5n,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5n.pdb,False,False,False,True,False,False
12191,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12179,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12210,6v5p,EGFR,EGFR,TK,Human,inactive,in,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5p.pdb,False,False,False,True,False,False
12180,6v5n,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5n.pdb,False,False,False,True,False,False
12192,6v5p,EGFR,EGFR,TK,Human,inactive,in,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5p.pdb,False,False,False,True,False,False
12181,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12202,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12223,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12182,6vhp,EGFR,EGFR,TK,Human,active,in,in,1,3.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6vhp.pdb,True,False,False,False,False,False
12193,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12183,6vh4,EGFR,EGFR,TK,Human,active,in,in,1,2.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6vh4.pdb,True,False,False,False,False,False
12211,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12203,6v5p,EGFR,EGFR,TK,Human,inactive,in,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5p.pdb,False,False,False,True,False,False
12194,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12218,6v5p,EGFR,EGFR,TK,Human,inactive,in,out,1,2.3,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5p.pdb,False,False,False,True,False,False
12195,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12204,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12196,6v5n,EGFR,EGFR,TK,Human,inactive,in,out,1,2.4,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v5n.pdb,False,False,False,True,False,False
12212,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12205,6v66,EGFR,EGFR,TK,Human,inactive,in,out,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v66.pdb,False,False,False,True,False,False
12224,6v66,EGFR,EGFR,TK,Human,inactive,in,out,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v66.pdb,False,False,False,True,False,False
12213,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12206,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12219,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12207,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12214,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12228,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12220,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12215,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12225,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12221,6v66,EGFR,EGFR,TK,Human,inactive,in,out,1,1.79,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v66.pdb,False,False,False,True,False,False
12229,6v6k,EGFR,EGFR,TK,Human,inactive,in,out,1,2.2,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6k.pdb,False,False,False,True,False,False
12226,6v6o,EGFR,EGFR,TK,Human,inactive,in,out,1,2.1,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6v6o.pdb,False,False,False,True,False,False
12239,6jxt,EGFR,EGFR,TK,Human,inactive,in,out,1,2.31,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jxt.pdb,False,False,False,True,False,False
12240,6jxt,EGFR,EGFR,TK,Human,inactive,in,out,1,2.31,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6jxt.pdb,False,False,False,True,False,False
12837,6tfw,EGFR,EGFR,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfw.pdb,False,False,False,True,False,False
12830,6tfz,EGFR,EGFR,TK,Human,inactive,in,out,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfz.pdb,False,False,False,True,False,False
12826,6tg1,EGFR,EGFR,TK,Human,inactive,in,out,1,1.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tg1.pdb,False,False,False,True,False,False
12827,6tfv,EGFR,EGFR,TK,Human,inactive,in,out,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfv.pdb,False,False,False,True,False,False
12839,6tfz,EGFR,EGFR,TK,Human,inactive,in,out,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfz.pdb,False,False,False,True,False,False
12831,6tfy,EGFR,EGFR,TK,Human,inactive,in,out,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfy.pdb,False,False,False,True,False,False
12828,6tfv,EGFR,EGFR,TK,Human,inactive,in,out,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfv.pdb,False,False,False,True,False,False
12824,6tg1,EGFR,EGFR,TK,Human,inactive,in,out,1,1.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tg1.pdb,False,False,False,True,False,False
12834,6tg0,EGFR,EGFR,TK,Human,inactive,in,out,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tg0.pdb,False,False,False,True,False,False
12832,6tfv,EGFR,EGFR,TK,Human,inactive,in,out,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfv.pdb,False,False,False,True,False,False
12825,6tfy,EGFR,EGFR,TK,Human,inactive,in,out,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfy.pdb,False,False,False,True,False,False
12829,6tg0,EGFR,EGFR,TK,Human,inactive,in,out,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tg0.pdb,False,False,False,True,False,False
12836,6tg1,EGFR,EGFR,TK,Human,inactive,in,out,1,1.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tg1.pdb,False,False,False,True,False,False
12838,6tfw,EGFR,EGFR,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfw.pdb,False,False,False,True,False,False
12835,6tg0,EGFR,EGFR,TK,Human,inactive,in,out,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tg0.pdb,False,False,False,True,False,False
12833,6tg0,EGFR,EGFR,TK,Human,inactive,in,out,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tg0.pdb,False,False,False,True,False,False
12844,6tfu,EGFR,EGFR,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfu.pdb,False,False,False,True,False,False
12843,6tg1,EGFR,EGFR,TK,Human,inactive,in,out,1,1.6,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tg1.pdb,False,False,False,True,False,False
12841,6tfy,EGFR,EGFR,TK,Human,inactive,in,out,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfy.pdb,False,False,False,True,False,False
12840,6tfz,EGFR,EGFR,TK,Human,inactive,in,out,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfz.pdb,False,False,False,True,False,False
12842,6tfu,EGFR,EGFR,TK,Human,inactive,in,out,1,2.0,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfu.pdb,False,False,False,True,False,False
12845,6tfv,EGFR,EGFR,TK,Human,inactive,in,out,1,1.5,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfv.pdb,False,False,False,True,False,False
12846,6tfz,EGFR,EGFR,TK,Human,inactive,in,out,1,1.8,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfz.pdb,False,False,False,True,False,False
12847,6tfy,EGFR,EGFR,TK,Human,inactive,in,out,1,1.7,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6tfy.pdb,False,False,False,True,False,False
12917,6lub,EGFR,EGFR,TK,Human,active,in,in,1,2.315,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6lub.pdb,True,False,False,False,False,False
12918,6lub,EGFR,EGFR,TK,Human,active,in,in,1,2.315,/Users/josefinadehan/tp_vision_avanzada/TPF_Vision_Avanzada/data/raw/pdbs/6lub.pdb,True,False,False,False,False,False
